country,year,Export,Import
BOL,2013,12371515895.71,9699044724.97
BOL,2014,13034220241.28,10674099376.56
BOL,2015,8923115382.86,9843076578.56
BOL,2016,7258713168.57,8563809687.11
BOL,2017,8367078520.09,9367587902.74
BOL,2018,9110355630.63,10000376722.28
BOL,2019,8933330988.37,9824367971.12
BOL,2020,7032764187.99,7115199566.13
BOL,2021,11079788840.24,9618073964.67
BOL,2022,13652812870.04,13049405742.0
BOL,2023,10918688057.06,11489290064.0
BOL,2024,9059167409.43,9903830798.0
BRA,1989,34381434880.0,19860207616.0
BRA,1990,31411257344.0,22458519552.0
BRA,1991,31621120000.0,22976327680.0
BRA,1992,35975315456.0,22345572352.0
BRA,1993,38700838912.0,27299446784.0
BRA,1994,43557826560.0,35508473856.0
BRA,1995,46504931328.0,53734285312.0
BRA,1996,47745933312.0,56729460736.0
BRA,1997,52985810944.0,65074597888.0
BRA,1998,51119869952.0,60793118720.0
BRA,1999,48011410609.0,51747393438.0
BRA,2000,54993153735.0,60045621239.0
BRA,2001,58032294243.0,59684468395.0
BRA,2002,60144460644.0,50761136223.0
BRA,2003,72772250490.0,51866683099.0
BRA,2004,95115400894.0,67459080324.0
BRA,2005,118592084489.0,78702313940.0
BRA,2006,137574211351.0,97033998543.0
BRA,2007,159816180731.0,128110615840.0
BRA,2008,195764624177.0,183920682149.0
BRA,2009,151791674186.0,135377600478.0
BRA,2010,200433952776.0,193184261936.0
BRA,2011,253665436795.0,238706132375.0
BRA,2012,239952538158.0,235404475808.0
BRA,2013,232543660117.0,252281704523.0
BRA,2014,220920757240.0,240763369929.0
BRA,2015,186774916313.0,180457442154.0
BRA,2016,179526127510.0,145247873733.0
BRA,2017,214988108353.0,165855231418.0
BRA,2018,231889523399.0,192840115910.0
BRA,2019,221126807647.0,193162004038.0
BRA,2020,209180241655.0,166336211575.0
BRA,2021,280814577460.0,234690442199.0
BRA,2022,334463079195.0,292343725728.0
BRA,2023,339695766008.0,252710460140.0
BRA,2024,337036275422.0,277549212918.0
BRB,1997,282927072.0,995204672.0
BRB,1998,258656240.0,1022074176.0
BRB,1999,250723520.0,1067336896.0
BRB,2000,272834481.0,1155540249.0
BRB,2001,259339456.0,1068112867.0
BRB,2002,215467866.0,996557878.0
BRB,2003,249762223.0,1194985296.0
BRB,2004,195038784.0,1093753542.0
BRB,2005,361241724.0,1671864185.0
BRB,2006,441213595.0,1628554708.0
BRB,2007,314230169.0,1298657111.0
BRB,2008,454194737.0,1744262693.0
BRB,2009,322725399.0,1340712876.0
BRB,2010,313684474.0,1196231948.0
BRB,2011,508446402.0,1775403402.0
BRB,2012,566438951.0,1767767063.0
BRB,2013,467423520.0,1768742476.0
BRB,2014,480753438.0,1740471483.0
BRB,2015,482751934.0,1617853172.0
BRB,2016,516825882.0,1621269759.0
BRB,2017,485387947.5,1599597494.5
BRB,2018,457709750.5,1599911169.0
BRB,2019,444085369.0,1580842477.0
BRB,2020,345206217.0,1500813628.5
BRB,2021,350172911.0,1673255487.5
BRB,2022,497818698.0,2151007541.5
BRB,2023,475842549.0,2142606689.0
BRB,2024,493999171.0,2164607918.5
BRN,1992,2301218304.0,1475652608.0
BRN,1993,2093947392.0,1820530944.0
BRN,1994,2110309504.0,1873626752.0
BRN,1997,2657078784.0,2110429184.0
BRN,1998,2306827830.0,1565943110.0
BRN,2001,3508207394.0,1100281204.0
BRN,2002,3565731840.0,1498850176.0
BRN,2003,4144343040.0,1243570432.0
BRN,2004,5069124801.0,1427096589.0
BRN,2006,7624294773.067,1675942533.77
BRN,2007,7693278553.0,2101094663.0
BRN,2008,10569069109.0,2571625908.0
BRN,2009,7171066465.0,2395646046.0
BRN,2010,8907961868.012,2538788174.893
BRN,2011,12463872408.853,3599179876.056
BRN,2012,13000827762.0,3572226691.0
BRN,2013,11447186703.0,3612434588.0
BRN,2014,10508832881.0,3598739678.0
BRN,2015,6352662492.0,3229077312.0
BRN,2016,4875075307.0,2678505864.0
BRN,2017,5570575213.765,3084533899.581
BRN,2018,6573636942.628,4164052430.832
BRN,2019,7039083085.75,5102674118.71
BRN,2020,6608177852.1,5342500814.64
BRN,2021,11058184373.01,8574738526.0
BRN,2022,14230238311.502,9183899326.299
BRN,2023,11240624705.271,7484472312.892
BTN,1993,65820260.0,90792720.0
BTN,1994,66382900.0,91066448.0
BTN,1998,108462968.0,134496432.0
BTN,1999,115950052.0,182077408.0
BTN,2005,258368290.0,387010762.0
BTN,2006,413886408.0,418909981.0
BTN,2007,674523575.0,498139703.0
BTN,2008,521415383.0,543270693.0
BTN,2009,495846190.0,529407504.0
BTN,2010,413482438.0,853803672.0
BTN,2011,452962797.0,1051747355.0
BTN,2012,531227039.0,991702621.0
BWA,2000,2778832289.0,2078935789.0
BWA,2001,2533037210.0,1810782920.0
BWA,2002,2745130539.0,3373769081.0
BWA,2003,3801646079.0,3964049894.0
BWA,2004,3510761984.0,3235331368.0
BWA,2005,4430627567.0,3162337148.0
BWA,2006,4506181889.0,3053297737.0
BWA,2007,5072523185.0,3986915810.0
BWA,2008,4950877494.0,5211097372.0
BWA,2009,3455712288.0,4728028513.0
BWA,2010,4677029477.357,5089896388.313
BWA,2011,5915296536.509,8306971868.957
BWA,2012,6714347298.427,10293588650.598
BWA,2013,7932996865.723,9479211325.011
BWA,2014,8538068878.343,9150154629.909
BWA,2015,6329746618.454,8048007054.683
BWA,2016,7320705826.0,6102721575.0
BWA,2017,5962911260.399,5339295303.12
BWA,2018,6717737225.215,6460540582.469
BWA,2019,5312907010.645,6657430605.349
BWA,2020,4376456237.842,6605141603.255
BWA,2021,7474891657.999,8462769246.193
BWA,2022,8414813595.923,8114914546.663
BWA,2023,5502716523.754,6417467724.96
CAF,1993,91689168.0,143520432.0
CAF,1994,81451128.0,154160288.0
CAF,1995,119521440.0,265497568.0
CAF,1996,115127528.0,179940576.0
CAF,1997,98583168.0,106862248.0
CAF,1998,106264048.0,117097784.0
CAF,1999,110049480.0,95346416.0
CAF,2000,80096695.0,71044851.0
CAF,2001,74406870.0,67981924.0
CAF,2002,56875137.0,59974620.0
CAF,2003,65497391.0,100377318.0
CAF,2004,106609176.0,179151501.0
CAF,2005,110732404.0,185285914.0
CAF,2006,109836719.0,140441569.0
CAF,2007,131086670.0,197763982.0
CAF,2008,114200540.0,185016281.0
CAF,2009,80531817.0,211713557.0
CAF,2010,89815644.0,209945572.0
CAF,2011,103936772.0,214703270.0
CAF,2012,114177981.0,217528639.0
CAF,2013,48510006.0,129726502.0
CAF,2014,20701225.0,308030080.0
CAF,2015,96853681.0,456596903.0
CAF,2016,88451252.0,401319710.0
CAF,2017,196990937.214,418721339.431
CAF,2018,54264098.0,384386438.0
CAF,2019,123969756.256,567831533.822
CAF,2020,40532170.038,544916439.295
CAF,2021,57725502.927,485045021.133
CAF,2022,115541406.355,623380390.016
CAF,2023,113284670.25,742447514.231
CAN,1989,115978242120.0,113908348657.0
CAN,1990,126899389757.0,116508713482.0
CAN,1991,126783856569.0,118093691464.0
CAN,1992,134462136320.0,122440171520.0
CAN,1993,144631649771.0,131331087210.0
CAN,1994,166254534830.0,148185450072.0
CAN,1995,191117744151.0,164370978200.0
CAN,1996,202262551209.0,170605558987.0
CAN,1997,216037338607.0,197010906689.0
CAN,1998,214606348288.0,201372549120.0
CAN,1999,238778007509.0,215554886332.0
CAN,2000,277419920540.0,240088243660.0
CAN,2001,261058774883.0,221623728694.0
CAN,2002,252584259640.0,222440059139.0
CAN,2003,272229685914.0,240376249487.0
CAN,2004,317161191588.0,273873699602.0
CAN,2005,360552446268.0,314444418974.0
CAN,2006,388178675701.0,350257149912.0
CAN,2007,419881603949.0,380646621997.0
CAN,2008,455632184179.0,408762167569.0
CAN,2009,315176831385.0,321227567706.0
CAN,2010,386579899704.0,392108702461.0
CAN,2011,450430007647.0,450579509089.0
CAN,2012,454098967492.0,462366181402.0
CAN,2013,456598271021.0,461785073454.0
CAN,2014,475177176344.0,463088976833.0
CAN,2015,408697323603.511,419374729376.088
CAN,2016,388853141939.71,402287821924.144
CAN,2017,420074382189.806,433045052733.088
CAN,2018,450392396468.983,459945043260.697
CAN,2019,445492736489.356,453630813647.827
CAN,2020,388173391425.202,405204944782.261
CAN,2021,501538854874.334,491400949546.148
CAN,2022,596760698734.566,571578915789.41
CAN,2023,566654692148.323,558455279768.813
CAN,2024,568232668966.079,554115984384.76
CHE,1988,50711339008.0,56371367936.0
CHE,1989,51535642624.0,58206724096.0
CHE,1990,63793807360.0,69691252736.0
CHE,1991,61531725824.0,66502262784.0
CHE,1992,65674944512.0,65743835136.0
CHE,1993,63184556032.0,60828139520.0
CHE,1994,70360023040.0,67997339648.0
CHE,1995,81641111552.0,80152002560.0
CHE,1996,79776972800.0,78272651264.0
CHE,1997,76149940224.0,75900354560.0
CHE,1998,78855643136.0,80094044160.0
CHE,1999,80299720704.0,79857074176.0
CHE,2000,92386894676.788,93919141994.646
CHE,2001,93341284648.937,95326742664.972
CHE,2002,101271489422.947,98883596332.314
CHE,2003,115352204966.545,112998130688.697
CHE,2004,137795773164.55,127467682066.769
CHE,2005,149887649349.129,147127287946.711
CHE,2006,166455125817.675,164051741970.655
CHE,2007,196482243769.486,189180898933.481
CHE,2008,236386210962.584,229879374828.881
CHE,2009,204304593917.616,207696126590.472
CHE,2010,195609280170.0,176280625555.0
CHE,2011,234819262335.0,208219897633.0
CHE,2012,312256653968.266,295054504994.728
CHE,2013,357909509746.176,321053933867.248
CHE,2014,311292919173.075,275354608588.854
CHE,2015,289629055115.219,251189810218.734
CHE,2016,302499429349.082,269279966266.047
CHE,2017,299331427818.625,267493892985.607
CHE,2018,310523862211.195,278671370444.363
CHE,2019,313685932750.639,276388086970.536
CHE,2020,318580420583.977,290402110277.216
CHE,2021,379770927042.891,323356086951.794
CHE,2022,400057174592.488,356235312307.771
CHE,2023,419922543423.509,365372487609.004
CHE,2024,446304800824.052,368996874810.408
CHL,1990,8522023936.0,7022278656.0
CHL,1991,8960062464.0,7452625408.0
CHL,1992,9913288704.0,9455495168.0
CHL,1993,9308256256.0,10541861888.0
CHL,1994,11368678400.0,11149066240.0
CHL,1995,15901136896.0,14903049216.0
CHL,1996,15406822400.0,16809973760.0
CHL,1997,16678189056.0,18110803968.0
CHL,1998,14841618432.0,17082405888.0
CHL,1999,15619179063.0,13891477545.0
CHL,2000,18214503759.0,16619725987.0
CHL,2001,18745414508.0,16136155354.0
CHL,2002,17423088183.0,15383398153.0
CHL,2003,21746916120.53,19154295868.551
CHL,2004,33117189672.479,24646555426.698
CHL,2005,42081063484.579,32846254277.787
CHL,2006,59515580670.26,38886999289.959
CHL,2007,68715323371.857,47511907763.518
CHL,2008,64692345179.432,62642082445.909
CHL,2009,55620204938.705,42707174882.728
CHL,2010,71419914497.583,58865312726.434
CHL,2011,81857173311.667,74757795765.898
CHL,2012,78283508361.609,80001192427.961
CHL,2013,77069413216.839,79259469821.108
CHL,2014,75343198548.585,72846757656.835
CHL,2015,62118220376.333,62318853350.232
CHL,2016,60768690454.603,59284693229.218
CHL,2017,68903578704.28,65168267859.466
CHL,2018,74837981347.413,74611747376.92
CHL,2019,68792008183.082,69854853685.708
CHL,2020,74080745459.905,59200756086.71
CHL,2021,94676809206.281,92190957181.481
CHL,2022,98557005169.484,104606443691.235
CHL,2023,94935525007.931,85505142449.355
CHL,2024,99093542747.754,84292473513.507
CHN,1992,84940015164.0,80585300523.0
CHN,1993,91743948346.0,103958939693.0
CHN,1994,121006259433.0,115613601803.0
CHN,1995,148779499983.0,132083499604.0
CHN,1996,151047461759.0,138832734845.0
CHN,1997,182791584798.0,142370324066.0
CHN,1998,183808983040.0,140236767232.0
CHN,1999,194930778542.0,165699066576.0
CHN,2000,249202551015.0,225093731030.0
CHN,2001,266098208590.0,243552880618.0
CHN,2002,325595969765.0,295170104110.0
CHN,2003,438227767355.0,412759796407.0
CHN,2004,593325581430.0,561228747993.0
CHN,2005,761953409531.0,659952762119.0
CHN,2006,968935601013.0,791460867850.0
CHN,2007,1220059668452.0,956115447556.0
CHN,2008,1430693066080.0,1132562161442.0
CHN,2009,1201646758080.0,1005555225206.0
CHN,2010,1577763750888.0,1396001565258.0
CHN,2011,1898388434783.0,1743394866363.0
CHN,2012,2048782233084.0,1818199227571.0
CHN,2013,2209007280259.0,1949992314705.0
CHN,2014,2342292696320.0,1959234625162.0
CHN,2015,2273468224113.0,1679564324560.0
CHN,2016,2097637171895.0,1587920688162.0
CHN,2017,2263370504301.0,1843792938795.0
CHN,2018,2486439719803.0,2133605397056.0
CHN,2019,2499206993866.0,2079285499197.0
CHN,2020,2589098353298.0,2069567864872.0
CHN,2021,3316022133985.0,2679412024390.0
CHN,2022,3593601435602.0,2715997517261.0
CHN,2023,3379747834884.0,2556763018595.0
CIV,1995,3736867840.0,2472055552.0
CIV,1996,4274680576.0,2615644416.0
CIV,1997,4166296832.0,2750775808.0
CIV,1998,4407409664.0,2999738880.0
CIV,1999,4313840640.0,2897644544.0
CIV,2000,3611252483.0,2484751717.0
CIV,2001,3649815674.0,2547863503.0
CIV,2002,4985289857.0,2593681140.0
CIV,2003,5326972525.0,3278553742.0
CIV,2004,6578856275.0,4714732603.0
CIV,2005,7247936390.0,5864962365.0
CIV,2006,8147735548.0,5820429127.0
CIV,2007,8067712995.0,6683116670.0
CIV,2008,9726922061.82,7847262199.08
CIV,2009,10305617950.786,6993211963.224
CIV,2010,10285208863.135,7861222575.404
CIV,2011,11109599174.72,6711111220.326
CIV,2012,10860929951.203,9769250892.079
CIV,2013,13742845429.895,12720573380.515
CIV,2014,12686883814.396,11117787918.995
CIV,2015,12559700112.812,10405703104.844
CIV,2016,10776851158.291,8581376965.195
CIV,2017,12445558550.241,9613803703.644
CIV,2018,11820908494.011,10969606774.708
CIV,2019,12717851545.967,10482560553.171
CIV,2020,12454042069.069,10526972093.252
CIV,2021,15333663013.467,13966067383.136
CIV,2022,16428707005.015,17888544321.56
CIV,2023,18350163618.47,18842142271.002
CMR,1995,1538718208.0,1078532608.0
CMR,1996,1757868032.0,1204333696.0
CMR,1997,1859308416.0,1496454528.0
CMR,1998,,1495135419.0
CMR,1999,,1315739392.0
CMR,2000,1822623715.0,1483629578.0
CMR,2001,1744966784.0,1848351263.0
CMR,2002,1809263791.0,1868039098.0
CMR,2003,2282560206.0,2163400366.0
CMR,2004,2476762499.0,2406302522.0
CMR,2005,2848654871.0,2800069293.0
CMR,2006,3576419991.0,3149361250.0
CMR,2007,4230114715.0,3265622486.0
CMR,2008,2126727612.0,4137863424.0
CMR,2009,1732408223.0,3788598514.0
CMR,2010,3878432844.0,5133282796.0
CMR,2011,2147386038.0,5074397807.0
CMR,2012,4274981263.0,6515067540.0
CMR,2013,4520921971.0,6657200199.0
CMR,2014,5159519529.0,7561138520.0
CMR,2015,4052643290.0,6036814820.0
CMR,2016,2130449501.0,4898887030.0
CMR,2017,3264185171.662,5183629302.428
CMR,2018,3804792058.905,6133556703.244
CMR,2019,4076568061.084,6561572963.703
CMR,2020,3152853063.23,5610413588.94
CMR,2021,4294055976.357,6966293016.781
COD,2015,8685052222.865,8068011927.873
COD,2016,7192846758.752,5491784152.394
COD,2017,12295708443.61,5803107776.753
COD,2018,20004284687.096,7930392931.705
COD,2019,13382299169.305,8824801939.34
COD,2020,14230247255.874,6938042132.222
COD,2021,21412416606.361,7214011129.616
COD,2022,15672479403.41,11406533703.276
COD,2023,27726829372.841,25529166293.5
COG,1993,965338816.0,347060768.0
COG,1994,917803904.0,395159616.0
COG,1995,1089792640.0,555904448.0
COG,2007,6293205516.0,3928834277.0
COG,2008,9169742429.0,3539647608.0
COG,2009,8201529531.0,4447112560.0
COG,2010,6917584947.0,4369417122.0
COG,2011,13823647482.0,7012525239.0
COG,2012,7437932502.0,7348554335.0
COG,2013,10453101909.0,8371623127.0
COG,2014,8673371011.976,10098856064.803
COG,2015,8622950445.594,10549678920.426
COG,2016,7900592412.451,11270348869.065
COG,2017,8251984388.33,4560299566.52
COG,2018,11155029324.834,3485609079.512
COG,2019,5575942320.199,2242427608.618
COG,2020,4893092486.75,1908347758.09
COG,2021,2362230161.01,2351503115.336
COG,2022,8869991465.844,3631590933.964
COK,2000,8907081.0,
COK,2001,6823828.0,46879292.0
COK,2002,5099700.0,47418199.0
COK,2003,8611607.0,71149081.0
COK,2004,7152025.0,75947907.0
COK,2005,5239418.0,81272945.0
COK,2007,,103209430.0
COK,2008,4138465.0,
COK,2009,2746920.0,81557386.0
COK,2010,5162836.0,90628915.0
COK,2011,3124692.0,109316111.0
COL,1991,7268634624.0,4966978048.0
COL,1992,6916042752.0,6683928064.0
COL,1993,7123438592.0,9829160960.0
COL,1994,8537516544.0,11934947328.0
COL,1995,10201048064.0,13883488256.0
COL,1996,10647555072.0,13680470016.0
COL,1997,11549019136.0,15378803712.0
COL,1998,10821222400.0,14677125120.0
COL,1999,11617030144.0,10659186688.0
COL,2000,13158400847.0,11757001451.0
COL,2001,12301486486.0,12820352186.0
COL,2002,11897488381.0,12689965006.0
COL,2003,13092218069.0,13880612940.0
COL,2004,16729677706.0,17099536992.0
COL,2005,21190438735.0,21204162067.0
COL,2006,24390975103.0,26162439964.0
COL,2007,29991332000.0,32897045325.0
COL,2008,37625882065.0,39668840245.0
COL,2009,32852985837.0,32897671468.0
COL,2010,39819528642.0,40682507646.0
COL,2011,56953516086.0,54674822113.0
COL,2012,60273618168.0,58087854461.0
COL,2013,58821869987.0,59381196537.0
COL,2014,54794812015.0,64027609808.0
COL,2015,35690766593.0,54035533653.0
COL,2016,31044991243.0,44831142874.0
COL,2017,37766321060.03,46050188812.5
COL,2018,41831520220.79,51230566648.01
COL,2019,39489359461.99,52695881703.65
COL,2020,31055810659.54,43487464166.34
COL,2021,41389989047.59,61098589560.05
COL,2022,56910136647.72,77410016061.06
COL,2023,49769114432.38,62780546566.77
COM,1995,11024356.0,62392852.0
COM,1996,6140695.0,56641000.0
COM,1997,5628310.0,55029108.0
COM,1998,3937605.0,46949896.0
COM,1999,4652278.0,79851136.0
COM,2000,7179964.0,36281201.0
COM,2001,7687386.0,35137014.0
COM,2002,9345886.0,37133344.0
COM,2003,6479267.0,45860675.0
COM,2004,7907489.0,64955218.0
COM,2005,3740681.0,85149984.0
COM,2006,2588695.0,101386037.0
COM,2007,8533076.0,120485986.0
COM,2008,4289707.0,119105257.0
COM,2009,12670148.315,180103129.968
COM,2010,14441846.003,180495223.345
COM,2011,26742833.222,210606281.987
COM,2012,20611330.384,206901581.779
COM,2013,16596951.388,210476258.517
COM,2014,25676665.986,192566352.617
COM,2015,16007463.281,214342750.712
COM,2016,33462750.671,194635051.326
COM,2017,38724548.872,240676610.392
COM,2018,45971237.586,208856434.456
COM,2019,48962230.372,203585921.43
COM,2020,20683101.307,229588274.751
COM,2021,34222278.682,326486668.102
CPV,1997,81534016.0,260961152.0
CPV,1998,46710648.0,231102352.0
CPV,1999,50152720.0,262204816.0
CPV,2000,49282564.0,237260889.0
CPV,2001,9754001.0,247531264.0
CPV,2002,10614631.0,293055713.0
CPV,2003,12462610.0,354832804.0
CPV,2004,15197102.0,429233600.0
CPV,2005,89420818.0,438178205.0
CPV,2006,110285928.0,538196285.0
CPV,2007,114798211.0,736992206.0
CPV,2008,,824159136.0
CPV,2009,171304150.0,671026523.0
CPV,2010,220179508.0,730765791.0
CPV,2011,305754874.0,946557158.0
CPV,2012,336084474.0,754756852.0
CPV,2013,69214771.673,726226296.828
CPV,2014,80408529.398,767546504.132
CPV,2015,66829277.226,603429928.609
CPV,2016,60361080.0,672160140.0
CPV,2017,49935302.538,793599019.462
CPV,2018,75270566.06,814604296.77
CPV,2019,344727131.679,1390725479.84
CPV,2020,53090793.391,1131399155.386
CPV,2021,234911997.789,1281883198.877
CPV,2022,309805836.993,1772369095.081
CPV,2023,281684067.383,1758896767.736
CRI,1994,2220437248.0,3024326400.0
CRI,1995,2701754624.0,3205464832.0
CRI,1996,2779789824.0,3560994560.0
CRI,1997,3892947968.0,4510893568.0
CRI,1998,5151279104.0,6237100032.0
CRI,1999,6283076111.0,5986504619.0
CRI,2000,5486878368.0,6028858249.0
CRI,2001,4715789488.0,6272271371.0
CRI,2002,4950400241.0,6894261958.0
CRI,2003,5800403559.0,7388170418.0
CRI,2004,5952582116.0,8003129239.0
CRI,2005,7150688305.0,9173270268.0
CRI,2006,7254865615.0,11070461479.0
CRI,2007,8927618673.0,12757849001.0
CRI,2008,9744538493.0,15289400229.0
CRI,2009,8836344677.0,11550460954.0
CRI,2010,9044840676.0,13920243832.0
CRI,2011,10222241025.0,18263804971.0
CRI,2012,11250803893.0,18355992786.0
CRI,2013,11472063524.0,18124469250.0
CRI,2014,11242661045.0,17184912679.0
CRI,2015,9578337782.0,15504422756.0
CRI,2016,9907873818.0,15321512292.0
CRI,2017,11296640428.739,16352350364.383
CRI,2018,11251781448.19,16563019255.69
CRI,2019,11451993076.87,16106274382.32
CRI,2020,11622755153.42,14456129003.0
CRI,2021,14345395565.22,18428113840.58
CRI,2022,15319695069.468,21140329929.564
CRI,2023,18105904673.666,22512106218.479
CUB,1999,1495833377.0,4391241802.0
CUB,2000,1676061811.0,4843261214.0
CUB,2001,1664828512.0,4845781878.0
CUB,2002,1421666315.0,4176548454.0
CUB,2003,1676913024.0,4661954476.0
CUB,2004,2332101252.0,5609561088.0
CUB,2005,2318592231.0,8084336299.0
CUB,2006,2980151743.0,10173591459.0
CUB,2016,2156107279.07,10269929395.63
CUB,2017,2344188035.6,10171983273.03
CUB,2018,2313586727.7,11484223171.71
CUB,2019,2062468878.17,9901427082.19
CUB,2020,1702811945.14,7230346246.01
CUB,2021,1966039995.32,8431206697.96
CUB,2022,2170008997.95,9833119746.1
CUW,2017,105013638.605,1275609926.607
CUW,2018,115240010.935,1379309683.386
CUW,2019,96336025.503,1201844576.095
CUW,2020,82143487.517,1003229832.204
CYM,2013,,929345169.0
CYM,2015,,915454381.0
CYM,2020,22137757.052,1334620075.09
CYM,2021,17082261.232,1537819617.035
CYM,2022,37914824.506,1795761359.96
CYM,2023,45326280.196,1831972713.276
CYP,1989,793037824.0,2280303104.0
CYP,1990,949220608.0,2563593472.0
CYP,1991,951804544.0,2620282624.0
CYP,1992,1005167296.0,3300408832.0
CYP,1993,867296128.0,2535929856.0
CYP,1994,961219072.0,3014050816.0
CYP,1995,1230544256.0,3693766400.0
CYP,1996,1390613376.0,3981867520.0
CYP,1997,1250107776.0,3698056448.0
CYP,1998,1061851200.0,3686276608.0
CYP,1999,997005504.0,3617947136.0
CYP,2000,980554638.0,3846316785.0
CYP,2001,997160970.0,3924683234.0
CYP,2002,837007019.0,4083302536.0
CYP,2003,923135055.0,4466429464.0
CYP,2004,1171483862.0,5730420745.0
